datetime,cluster_id,cluster_label,rental_count,year_month
2023-11-09 00:00:00,0,cluster_0,1227,2023-11
2023-11-09 00:00:00,1,cluster_1,894,2023-11
2023-11-09 00:00:00,2,cluster_2,624,2023-11
2023-11-09 01:00:00,0,cluster_0,773,2023-11
2023-11-09 01:00:00,1,cluster_1,592,2023-11
2023-11-09 01:00:00,2,cluster_2,462,2023-11
2023-11-09 02:00:00,0,cluster_0,470,2023-11
2023-11-09 02:00:00,1,cluster_1,409,2023-11
2023-11-09 02:00:00,2,cluster_2,309,2023-11
2023-11-09 03:00:00,0,cluster_0,336,2023-11
2023-11-09 03:00:00,1,cluster_1,265,2023-11
2023-11-09 03:00:00,2,cluster_2,193,2023-11
2023-11-09 04:00:00,0,cluster_0,329,2023-11
2023-11-09 04:00:00,1,cluster_1,233,2023-11
2023-11-09 04:00:00,2,cluster_2,155,2023-11
2023-11-09 05:00:00,0,cluster_0,718,2023-11
2023-11-09 05:00:00,1,cluster_1,424,2023-11
2023-11-09 05:00:00,2,cluster_2,387,2023-11
2023-11-09 06:00:00,0,cluster_0,1926,2023-11
2023-11-09 06:00:00,1,cluster_1,881,2023-11
2023-11-09 06:00:00,2,cluster_2,984,2023-11
2023-11-09 07:00:00,0,cluster_0,5734,2023-11
2023-11-09 07:00:00,1,cluster_1,2405,2023-11
2023-11-09 07:00:00,2,cluster_2,2293,2023-11
2023-11-09 08:00:00,0,cluster_0,8377,2023-11
2023-11-09 08:00:00,1,cluster_1,3609,2023-11
2023-11-09 08:00:00,2,cluster_2,4131,2023-11
2023-11-09 09:00:00,0,cluster_0,3769,2023-11
2023-11-09 09:00:00,1,cluster_1,2057,2023-11
2023-11-09 09:00:00,2,cluster_2,2255,2023-11
2023-11-09 10:00:00,0,cluster_0,2399,2023-11
2023-11-09 10:00:00,1,cluster_1,1719,2023-11
2023-11-09 10:00:00,2,cluster_2,1528,2023-11
2023-11-09 11:00:00,0,cluster_0,2805,2023-11
2023-11-09 11:00:00,1,cluster_1,2039,2023-11
2023-11-09 11:00:00,2,cluster_2,1645,2023-11
2023-11-09 12:00:00,0,cluster_0,3066,2023-11
2023-11-09 12:00:00,1,cluster_1,2079,2023-11
2023-11-09 12:00:00,2,cluster_2,1793,2023-11
2023-11-09 13:00:00,0,cluster_0,2873,2023-11
2023-11-09 13:00:00,1,cluster_1,2085,2023-11
2023-11-09 13:00:00,2,cluster_2,1800,2023-11
2023-11-09 14:00:00,0,cluster_0,2721,2023-11
2023-11-09 14:00:00,1,cluster_1,2028,2023-11
2023-11-09 14:00:00,2,cluster_2,1771,2023-11
2023-11-09 15:00:00,0,cluster_0,2910,2023-11
2023-11-09 15:00:00,1,cluster_1,1824,2023-11
2023-11-09 15:00:00,2,cluster_2,1999,2023-11
2023-11-09 16:00:00,0,cluster_0,1038,2023-11
2023-11-09 16:00:00,1,cluster_1,760,2023-11
2023-11-09 16:00:00,2,cluster_2,1523,2023-11
2023-11-09 17:00:00,0,cluster_0,2126,2023-11
2023-11-09 17:00:00,1,cluster_1,906,2023-11
2023-11-09 17:00:00,2,cluster_2,1071,2023-11
2023-11-09 18:00:00,0,cluster_0,4871,2023-11
2023-11-09 18:00:00,1,cluster_1,2242,2023-11
2023-11-09 18:00:00,2,cluster_2,2894,2023-11
2023-11-09 19:00:00,0,cluster_0,3377,2023-11
2023-11-09 19:00:00,1,cluster_1,1883,2023-11
2023-11-09 19:00:00,2,cluster_2,1973,2023-11
2023-11-09 20:00:00,0,cluster_0,3074,2023-11
2023-11-09 20:00:00,1,cluster_1,1715,2023-11
2023-11-09 20:00:00,2,cluster_2,1813,2023-11
2023-11-09 21:00:00,0,cluster_0,3097,2023-11
2023-11-09 21:00:00,1,cluster_1,1807,2023-11
2023-11-09 21:00:00,2,cluster_2,1845,2023-11
2023-11-09 22:00:00,0,cluster_0,2786,2023-11
2023-11-09 22:00:00,1,cluster_1,1652,2023-11
2023-11-09 22:00:00,2,cluster_2,1715,2023-11
2023-11-09 23:00:00,0,cluster_0,1658,2023-11
2023-11-09 23:00:00,1,cluster_1,1118,2023-11
2023-11-09 23:00:00,2,cluster_2,1016,2023-11
2023-11-10 00:00:00,0,cluster_0,1178,2023-11
2023-11-10 00:00:00,1,cluster_1,821,2023-11
2023-11-10 00:00:00,2,cluster_2,652,2023-11
2023-11-10 01:00:00,0,cluster_0,668,2023-11
2023-11-10 01:00:00,1,cluster_1,572,2023-11
2023-11-10 01:00:00,2,cluster_2,458,2023-11
2023-11-10 02:00:00,0,cluster_0,406,2023-11
2023-11-10 02:00:00,1,cluster_1,337,2023-11
2023-11-10 02:00:00,2,cluster_2,288,2023-11
2023-11-10 03:00:00,0,cluster_0,310,2023-11
2023-11-10 03:00:00,1,cluster_1,278,2023-11
2023-11-10 03:00:00,2,cluster_2,190,2023-11
2023-11-10 04:00:00,0,cluster_0,288,2023-11
2023-11-10 04:00:00,1,cluster_1,206,2023-11
2023-11-10 04:00:00,2,cluster_2,160,2023-11
2023-11-10 05:00:00,0,cluster_0,621,2023-11
2023-11-10 05:00:00,1,cluster_1,379,2023-11
2023-11-10 05:00:00,2,cluster_2,342,2023-11
2023-11-10 06:00:00,0,cluster_0,1570,2023-11
2023-11-10 06:00:00,1,cluster_1,753,2023-11
2023-11-10 06:00:00,2,cluster_2,824,2023-11
2023-11-10 07:00:00,0,cluster_0,4612,2023-11
2023-11-10 07:00:00,1,cluster_1,2050,2023-11
2023-11-10 07:00:00,2,cluster_2,1965,2023-11
2023-11-10 08:00:00,0,cluster_0,6657,2023-11
2023-11-10 08:00:00,1,cluster_1,3036,2023-11
2023-11-10 08:00:00,2,cluster_2,3372,2023-11
2023-11-10 09:00:00,0,cluster_0,3019,2023-11
2023-11-10 09:00:00,1,cluster_1,1602,2023-11
2023-11-10 09:00:00,2,cluster_2,1925,2023-11
2023-11-10 10:00:00,0,cluster_0,1928,2023-11
2023-11-10 10:00:00,1,cluster_1,1350,2023-11
2023-11-10 10:00:00,2,cluster_2,1228,2023-11
2023-11-10 11:00:00,0,cluster_0,2365,2023-11
2023-11-10 11:00:00,1,cluster_1,1574,2023-11
2023-11-10 11:00:00,2,cluster_2,1365,2023-11
2023-11-10 12:00:00,0,cluster_0,2519,2023-11
2023-11-10 12:00:00,1,cluster_1,1629,2023-11
2023-11-10 12:00:00,2,cluster_2,1593,2023-11
2023-11-10 13:00:00,0,cluster_0,2399,2023-11
2023-11-10 13:00:00,1,cluster_1,1594,2023-11
2023-11-10 13:00:00,2,cluster_2,1549,2023-11
2023-11-10 14:00:00,0,cluster_0,2549,2023-11
2023-11-10 14:00:00,1,cluster_1,1816,2023-11
2023-11-10 14:00:00,2,cluster_2,1539,2023-11
2023-11-10 15:00:00,0,cluster_0,3243,2023-11
2023-11-10 15:00:00,1,cluster_1,2150,2023-11
2023-11-10 15:00:00,2,cluster_2,1819,2023-11
2023-11-10 16:00:00,0,cluster_0,3649,2023-11
2023-11-10 16:00:00,1,cluster_1,2385,2023-11
2023-11-10 16:00:00,2,cluster_2,2259,2023-11
2023-11-10 17:00:00,0,cluster_0,5120,2023-11
2023-11-10 17:00:00,1,cluster_1,2744,2023-11
2023-11-10 17:00:00,2,cluster_2,3072,2023-11
2023-11-10 18:00:00,0,cluster_0,6033,2023-11
2023-11-10 18:00:00,1,cluster_1,3054,2023-11
2023-11-10 18:00:00,2,cluster_2,3487,2023-11
2023-11-10 19:00:00,0,cluster_0,3342,2023-11
2023-11-10 19:00:00,1,cluster_1,1910,2023-11
2023-11-10 19:00:00,2,cluster_2,1976,2023-11
2023-11-10 20:00:00,0,cluster_0,2376,2023-11
2023-11-10 20:00:00,1,cluster_1,1391,2023-11
2023-11-10 20:00:00,2,cluster_2,1360,2023-11
2023-11-10 21:00:00,0,cluster_0,2151,2023-11
2023-11-10 21:00:00,1,cluster_1,1295,2023-11
2023-11-10 21:00:00,2,cluster_2,1208,2023-11
2023-11-10 22:00:00,0,cluster_0,1918,2023-11
2023-11-10 22:00:00,1,cluster_1,1174,2023-11
2023-11-10 22:00:00,2,cluster_2,1144,2023-11
2023-11-10 23:00:00,0,cluster_0,1266,2023-11
2023-11-10 23:00:00,1,cluster_1,832,2023-11
2023-11-10 23:00:00,2,cluster_2,758,2023-11
2023-11-11 00:00:00,0,cluster_0,1012,2023-11
2023-11-11 00:00:00,1,cluster_1,695,2023-11
2023-11-11 00:00:00,2,cluster_2,590,2023-11
2023-11-11 01:00:00,0,cluster_0,689,2023-11
2023-11-11 01:00:00,1,cluster_1,566,2023-11
2023-11-11 01:00:00,2,cluster_2,436,2023-11
2023-11-11 02:00:00,0,cluster_0,487,2023-11
2023-11-11 02:00:00,1,cluster_1,368,2023-11
2023-11-11 02:00:00,2,cluster_2,278,2023-11
2023-11-11 03:00:00,0,cluster_0,355,2023-11
2023-11-11 03:00:00,1,cluster_1,281,2023-11
2023-11-11 03:00:00,2,cluster_2,184,2023-11
2023-11-11 04:00:00,0,cluster_0,234,2023-11
2023-11-11 04:00:00,1,cluster_1,188,2023-11
2023-11-11 04:00:00,2,cluster_2,173,2023-11
2023-11-11 05:00:00,0,cluster_0,362,2023-11
2023-11-11 05:00:00,1,cluster_1,213,2023-11
2023-11-11 05:00:00,2,cluster_2,208,2023-11
2023-11-11 06:00:00,0,cluster_0,617,2023-11
2023-11-11 06:00:00,1,cluster_1,271,2023-11
2023-11-11 06:00:00,2,cluster_2,322,2023-11
2023-11-11 07:00:00,0,cluster_0,966,2023-11
2023-11-11 07:00:00,1,cluster_1,537,2023-11
2023-11-11 07:00:00,2,cluster_2,467,2023-11
2023-11-11 08:00:00,0,cluster_0,1765,2023-11
2023-11-11 08:00:00,1,cluster_1,931,2023-11
2023-11-11 08:00:00,2,cluster_2,965,2023-11
2023-11-11 09:00:00,0,cluster_0,2243,2023-11
2023-11-11 09:00:00,1,cluster_1,1247,2023-11
2023-11-11 09:00:00,2,cluster_2,1244,2023-11
2023-11-11 10:00:00,0,cluster_0,2163,2023-11
2023-11-11 10:00:00,1,cluster_1,1339,2023-11
2023-11-11 10:00:00,2,cluster_2,1277,2023-11
2023-11-11 11:00:00,0,cluster_0,2392,2023-11
2023-11-11 11:00:00,1,cluster_1,1366,2023-11
2023-11-11 11:00:00,2,cluster_2,1382,2023-11
2023-11-11 12:00:00,0,cluster_0,2710,2023-11
2023-11-11 12:00:00,1,cluster_1,1643,2023-11
2023-11-11 12:00:00,2,cluster_2,1554,2023-11
2023-11-11 13:00:00,0,cluster_0,2894,2023-11
2023-11-11 13:00:00,1,cluster_1,1804,2023-11
2023-11-11 13:00:00,2,cluster_2,1617,2023-11
2023-11-11 14:00:00,0,cluster_0,2783,2023-11
2023-11-11 14:00:00,1,cluster_1,1785,2023-11
2023-11-11 14:00:00,2,cluster_2,1711,2023-11
2023-11-11 15:00:00,0,cluster_0,2874,2023-11
2023-11-11 15:00:00,1,cluster_1,1823,2023-11
2023-11-11 15:00:00,2,cluster_2,1757,2023-11
2023-11-11 16:00:00,0,cluster_0,2895,2023-11
2023-11-11 16:00:00,1,cluster_1,1771,2023-11
2023-11-11 16:00:00,2,cluster_2,1759,2023-11
2023-11-11 17:00:00,0,cluster_0,2960,2023-11
2023-11-11 17:00:00,1,cluster_1,1723,2023-11
2023-11-11 17:00:00,2,cluster_2,1638,2023-11
2023-11-11 18:00:00,0,cluster_0,2429,2023-11
2023-11-11 18:00:00,1,cluster_1,1412,2023-11
2023-11-11 18:00:00,2,cluster_2,1276,2023-11
2023-11-11 19:00:00,0,cluster_0,1919,2023-11
2023-11-11 19:00:00,1,cluster_1,1081,2023-11
2023-11-11 19:00:00,2,cluster_2,1046,2023-11
2023-11-11 20:00:00,0,cluster_0,1724,2023-11
2023-11-11 20:00:00,1,cluster_1,927,2023-11
2023-11-11 20:00:00,2,cluster_2,836,2023-11
2023-11-11 21:00:00,0,cluster_0,1578,2023-11
2023-11-11 21:00:00,1,cluster_1,1003,2023-11
2023-11-11 21:00:00,2,cluster_2,861,2023-11
2023-11-11 22:00:00,0,cluster_0,1302,2023-11
2023-11-11 22:00:00,1,cluster_1,871,2023-11
2023-11-11 22:00:00,2,cluster_2,720,2023-11
2023-11-11 23:00:00,0,cluster_0,1034,2023-11
2023-11-11 23:00:00,1,cluster_1,692,2023-11
2023-11-11 23:00:00,2,cluster_2,571,2023-11
2023-11-12 00:00:00,0,cluster_0,887,2023-11
2023-11-12 00:00:00,1,cluster_1,591,2023-11
2023-11-12 00:00:00,2,cluster_2,493,2023-11
2023-11-12 01:00:00,0,cluster_0,603,2023-11
2023-11-12 01:00:00,1,cluster_1,419,2023-11
2023-11-12 01:00:00,2,cluster_2,321,2023-11
2023-11-12 02:00:00,0,cluster_0,423,2023-11
2023-11-12 02:00:00,1,cluster_1,309,2023-11
2023-11-12 02:00:00,2,cluster_2,208,2023-11
2023-11-12 03:00:00,0,cluster_0,292,2023-11
2023-11-12 03:00:00,1,cluster_1,210,2023-11
2023-11-12 03:00:00,2,cluster_2,167,2023-11
2023-11-12 04:00:00,0,cluster_0,216,2023-11
2023-11-12 04:00:00,1,cluster_1,162,2023-11
2023-11-12 04:00:00,2,cluster_2,112,2023-11
2023-11-12 05:00:00,0,cluster_0,212,2023-11
2023-11-12 05:00:00,1,cluster_1,165,2023-11
2023-11-12 05:00:00,2,cluster_2,144,2023-11
2023-11-12 06:00:00,0,cluster_0,347,2023-11
2023-11-12 06:00:00,1,cluster_1,193,2023-11
2023-11-12 06:00:00,2,cluster_2,191,2023-11
2023-11-12 07:00:00,0,cluster_0,593,2023-11
2023-11-12 07:00:00,1,cluster_1,352,2023-11
2023-11-12 07:00:00,2,cluster_2,328,2023-11
2023-11-12 08:00:00,0,cluster_0,992,2023-11
2023-11-12 08:00:00,1,cluster_1,609,2023-11
2023-11-12 08:00:00,2,cluster_2,546,2023-11
2023-11-12 09:00:00,0,cluster_0,1383,2023-11
2023-11-12 09:00:00,1,cluster_1,800,2023-11
2023-11-12 09:00:00,2,cluster_2,810,2023-11
2023-11-12 10:00:00,0,cluster_0,1477,2023-11
2023-11-12 10:00:00,1,cluster_1,901,2023-11
2023-11-12 10:00:00,2,cluster_2,888,2023-11
2023-11-12 11:00:00,0,cluster_0,1677,2023-11
2023-11-12 11:00:00,1,cluster_1,1057,2023-11
2023-11-12 11:00:00,2,cluster_2,993,2023-11
2023-11-12 12:00:00,0,cluster_0,2153,2023-11
2023-11-12 12:00:00,1,cluster_1,1190,2023-11
2023-11-12 12:00:00,2,cluster_2,1194,2023-11
2023-11-12 13:00:00,0,cluster_0,2367,2023-11
2023-11-12 13:00:00,1,cluster_1,1360,2023-11
2023-11-12 13:00:00,2,cluster_2,1322,2023-11
2023-11-12 14:00:00,0,cluster_0,2376,2023-11
2023-11-12 14:00:00,1,cluster_1,1456,2023-11
2023-11-12 14:00:00,2,cluster_2,1283,2023-11
2023-11-12 15:00:00,0,cluster_0,2394,2023-11
2023-11-12 15:00:00,1,cluster_1,1495,2023-11
2023-11-12 15:00:00,2,cluster_2,1377,2023-11
2023-11-12 16:00:00,0,cluster_0,2471,2023-11
2023-11-12 16:00:00,1,cluster_1,1440,2023-11
2023-11-12 16:00:00,2,cluster_2,1455,2023-11
2023-11-12 17:00:00,0,cluster_0,2410,2023-11
2023-11-12 17:00:00,1,cluster_1,1314,2023-11
2023-11-12 17:00:00,2,cluster_2,1305,2023-11
2023-11-12 18:00:00,0,cluster_0,1967,2023-11
2023-11-12 18:00:00,1,cluster_1,1161,2023-11
2023-11-12 18:00:00,2,cluster_2,1058,2023-11
2023-11-12 19:00:00,0,cluster_0,1441,2023-11
2023-11-12 19:00:00,1,cluster_1,966,2023-11
2023-11-12 19:00:00,2,cluster_2,847,2023-11
2023-11-12 20:00:00,0,cluster_0,1384,2023-11
2023-11-12 20:00:00,1,cluster_1,865,2023-11
2023-11-12 20:00:00,2,cluster_2,761,2023-11
2023-11-12 21:00:00,0,cluster_0,1396,2023-11
2023-11-12 21:00:00,1,cluster_1,827,2023-11
2023-11-12 21:00:00,2,cluster_2,735,2023-11
2023-11-12 22:00:00,0,cluster_0,1132,2023-11
2023-11-12 22:00:00,1,cluster_1,771,2023-11
2023-11-12 22:00:00,2,cluster_2,655,2023-11
2023-11-12 23:00:00,0,cluster_0,821,2023-11
2023-11-12 23:00:00,1,cluster_1,568,2023-11
2023-11-12 23:00:00,2,cluster_2,481,2023-11
2023-11-13 00:00:00,0,cluster_0,626,2023-11
2023-11-13 00:00:00,1,cluster_1,456,2023-11
2023-11-13 00:00:00,2,cluster_2,354,2023-11
2023-11-13 01:00:00,0,cluster_0,325,2023-11
2023-11-13 01:00:00,1,cluster_1,296,2023-11
2023-11-13 01:00:00,2,cluster_2,230,2023-11
2023-11-13 02:00:00,0,cluster_0,245,2023-11
2023-11-13 02:00:00,1,cluster_1,221,2023-11
2023-11-13 02:00:00,2,cluster_2,146,2023-11
2023-11-13 03:00:00,0,cluster_0,189,2023-11
2023-11-13 03:00:00,1,cluster_1,152,2023-11
2023-11-13 03:00:00,2,cluster_2,126,2023-11
2023-11-13 04:00:00,0,cluster_0,224,2023-11
2023-11-13 04:00:00,1,cluster_1,168,2023-11
2023-11-13 04:00:00,2,cluster_2,118,2023-11
2023-11-13 05:00:00,0,cluster_0,600,2023-11
2023-11-13 05:00:00,1,cluster_1,364,2023-11
2023-11-13 05:00:00,2,cluster_2,333,2023-11
2023-11-13 06:00:00,0,cluster_0,1556,2023-11
2023-11-13 06:00:00,1,cluster_1,702,2023-11
2023-11-13 06:00:00,2,cluster_2,772,2023-11
2023-11-13 07:00:00,0,cluster_0,4222,2023-11
2023-11-13 07:00:00,1,cluster_1,1816,2023-11
2023-11-13 07:00:00,2,cluster_2,1770,2023-11
2023-11-13 08:00:00,0,cluster_0,6055,2023-11
2023-11-13 08:00:00,1,cluster_1,2689,2023-11
2023-11-13 08:00:00,2,cluster_2,3018,2023-11
2023-11-13 09:00:00,0,cluster_0,2562,2023-11
2023-11-13 09:00:00,1,cluster_1,1385,2023-11
2023-11-13 09:00:00,2,cluster_2,1655,2023-11
2023-11-13 10:00:00,0,cluster_0,1566,2023-11
2023-11-13 10:00:00,1,cluster_1,1150,2023-11
2023-11-13 10:00:00,2,cluster_2,1043,2023-11
2023-11-13 11:00:00,0,cluster_0,1956,2023-11
2023-11-13 11:00:00,1,cluster_1,1331,2023-11
2023-11-13 11:00:00,2,cluster_2,1054,2023-11
2023-11-13 12:00:00,0,cluster_0,2048,2023-11
2023-11-13 12:00:00,1,cluster_1,1397,2023-11
2023-11-13 12:00:00,2,cluster_2,1183,2023-11
2023-11-13 13:00:00,0,cluster_0,1900,2023-11
2023-11-13 13:00:00,1,cluster_1,1401,2023-11
2023-11-13 13:00:00,2,cluster_2,1159,2023-11
2023-11-13 14:00:00,0,cluster_0,2027,2023-11
2023-11-13 14:00:00,1,cluster_1,1355,2023-11
2023-11-13 14:00:00,2,cluster_2,1192,2023-11
2023-11-13 15:00:00,0,cluster_0,2466,2023-11
2023-11-13 15:00:00,1,cluster_1,1680,2023-11
2023-11-13 15:00:00,2,cluster_2,1330,2023-11
2023-11-13 16:00:00,0,cluster_0,3303,2023-11
2023-11-13 16:00:00,1,cluster_1,2124,2023-11
2023-11-13 16:00:00,2,cluster_2,1770,2023-11
2023-11-13 17:00:00,0,cluster_0,4847,2023-11
2023-11-13 17:00:00,1,cluster_1,2525,2023-11
2023-11-13 17:00:00,2,cluster_2,2595,2023-11
2023-11-13 18:00:00,0,cluster_0,6558,2023-11
2023-11-13 18:00:00,1,cluster_1,2995,2023-11
2023-11-13 18:00:00,2,cluster_2,3491,2023-11
2023-11-13 19:00:00,0,cluster_0,3876,2023-11
2023-11-13 19:00:00,1,cluster_1,1921,2023-11
2023-11-13 19:00:00,2,cluster_2,2012,2023-11
2023-11-13 20:00:00,0,cluster_0,3041,2023-11
2023-11-13 20:00:00,1,cluster_1,1573,2023-11
2023-11-13 20:00:00,2,cluster_2,1550,2023-11
2023-11-13 21:00:00,0,cluster_0,2654,2023-11
2023-11-13 21:00:00,1,cluster_1,1559,2023-11
2023-11-13 21:00:00,2,cluster_2,1424,2023-11
2023-11-13 22:00:00,0,cluster_0,2172,2023-11
2023-11-13 22:00:00,1,cluster_1,1377,2023-11
2023-11-13 22:00:00,2,cluster_2,1140,2023-11
2023-11-13 23:00:00,0,cluster_0,1211,2023-11
2023-11-13 23:00:00,1,cluster_1,830,2023-11
2023-11-13 23:00:00,2,cluster_2,701,2023-11
2023-11-14 00:00:00,0,cluster_0,865,2023-11
2023-11-14 00:00:00,1,cluster_1,598,2023-11
2023-11-14 00:00:00,2,cluster_2,446,2023-11
2023-11-14 01:00:00,0,cluster_0,510,2023-11
2023-11-14 01:00:00,1,cluster_1,435,2023-11
2023-11-14 01:00:00,2,cluster_2,379,2023-11
2023-11-14 02:00:00,0,cluster_0,356,2023-11
2023-11-14 02:00:00,1,cluster_1,265,2023-11
2023-11-14 02:00:00,2,cluster_2,207,2023-11
2023-11-14 03:00:00,0,cluster_0,258,2023-11
2023-11-14 03:00:00,1,cluster_1,201,2023-11
2023-11-14 03:00:00,2,cluster_2,171,2023-11
2023-11-14 04:00:00,0,cluster_0,263,2023-11
2023-11-14 04:00:00,1,cluster_1,197,2023-11
2023-11-14 04:00:00,2,cluster_2,129,2023-11
2023-11-14 05:00:00,0,cluster_0,680,2023-11
2023-11-14 05:00:00,1,cluster_1,362,2023-11
2023-11-14 05:00:00,2,cluster_2,340,2023-11
2023-11-14 06:00:00,0,cluster_0,1697,2023-11
2023-11-14 06:00:00,1,cluster_1,755,2023-11
2023-11-14 06:00:00,2,cluster_2,819,2023-11
2023-11-14 07:00:00,0,cluster_0,4699,2023-11
2023-11-14 07:00:00,1,cluster_1,1987,2023-11
2023-11-14 07:00:00,2,cluster_2,1937,2023-11
2023-11-14 08:00:00,0,cluster_0,7020,2023-11
2023-11-14 08:00:00,1,cluster_1,3043,2023-11
2023-11-14 08:00:00,2,cluster_2,3452,2023-11
2023-11-14 09:00:00,0,cluster_0,2984,2023-11
2023-11-14 09:00:00,1,cluster_1,1601,2023-11
2023-11-14 09:00:00,2,cluster_2,1874,2023-11
2023-11-14 10:00:00,0,cluster_0,1843,2023-11
2023-11-14 10:00:00,1,cluster_1,1328,2023-11
2023-11-14 10:00:00,2,cluster_2,1232,2023-11
2023-11-14 11:00:00,0,cluster_0,2269,2023-11
2023-11-14 11:00:00,1,cluster_1,1512,2023-11
2023-11-14 11:00:00,2,cluster_2,1304,2023-11
2023-11-14 12:00:00,0,cluster_0,2344,2023-11
2023-11-14 12:00:00,1,cluster_1,1579,2023-11
2023-11-14 12:00:00,2,cluster_2,1440,2023-11
2023-11-14 13:00:00,0,cluster_0,2201,2023-11
2023-11-14 13:00:00,1,cluster_1,1642,2023-11
2023-11-14 13:00:00,2,cluster_2,1505,2023-11
2023-11-14 14:00:00,0,cluster_0,2353,2023-11
2023-11-14 14:00:00,1,cluster_1,1670,2023-11
2023-11-14 14:00:00,2,cluster_2,1396,2023-11
2023-11-14 15:00:00,0,cluster_0,2759,2023-11
2023-11-14 15:00:00,1,cluster_1,1845,2023-11
2023-11-14 15:00:00,2,cluster_2,1589,2023-11
2023-11-14 16:00:00,0,cluster_0,3804,2023-11
2023-11-14 16:00:00,1,cluster_1,2493,2023-11
2023-11-14 16:00:00,2,cluster_2,2166,2023-11
2023-11-14 17:00:00,0,cluster_0,5585,2023-11
2023-11-14 17:00:00,1,cluster_1,2835,2023-11
2023-11-14 17:00:00,2,cluster_2,3019,2023-11
2023-11-14 18:00:00,0,cluster_0,7287,2023-11
2023-11-14 18:00:00,1,cluster_1,3428,2023-11
2023-11-14 18:00:00,2,cluster_2,3885,2023-11
2023-11-14 19:00:00,0,cluster_0,4392,2023-11
2023-11-14 19:00:00,1,cluster_1,2310,2023-11
2023-11-14 19:00:00,2,cluster_2,2377,2023-11
2023-11-14 20:00:00,0,cluster_0,3506,2023-11
2023-11-14 20:00:00,1,cluster_1,1873,2023-11
2023-11-14 20:00:00,2,cluster_2,1801,2023-11
2023-11-14 21:00:00,0,cluster_0,3031,2023-11
2023-11-14 21:00:00,1,cluster_1,1748,2023-11
2023-11-14 21:00:00,2,cluster_2,1736,2023-11
2023-11-14 22:00:00,0,cluster_0,2543,2023-11
2023-11-14 22:00:00,1,cluster_1,1533,2023-11
2023-11-14 22:00:00,2,cluster_2,1440,2023-11
2023-11-14 23:00:00,0,cluster_0,1453,2023-11
2023-11-14 23:00:00,1,cluster_1,884,2023-11
2023-11-14 23:00:00,2,cluster_2,794,2023-11
2023-11-15 00:00:00,0,cluster_0,978,2023-11
2023-11-15 00:00:00,1,cluster_1,676,2023-11
2023-11-15 00:00:00,2,cluster_2,583,2023-11
2023-11-15 01:00:00,0,cluster_0,601,2023-11
2023-11-15 01:00:00,1,cluster_1,486,2023-11
2023-11-15 01:00:00,2,cluster_2,435,2023-11
2023-11-15 02:00:00,0,cluster_0,399,2023-11
2023-11-15 02:00:00,1,cluster_1,341,2023-11
2023-11-15 02:00:00,2,cluster_2,252,2023-11
2023-11-15 03:00:00,0,cluster_0,275,2023-11
2023-11-15 03:00:00,1,cluster_1,229,2023-11
2023-11-15 03:00:00,2,cluster_2,166,2023-11
2023-11-15 04:00:00,0,cluster_0,272,2023-11
2023-11-15 04:00:00,1,cluster_1,229,2023-11
2023-11-15 04:00:00,2,cluster_2,151,2023-11
2023-11-15 05:00:00,0,cluster_0,643,2023-11
2023-11-15 05:00:00,1,cluster_1,370,2023-11
2023-11-15 05:00:00,2,cluster_2,362,2023-11
2023-11-15 06:00:00,0,cluster_0,1724,2023-11
2023-11-15 06:00:00,1,cluster_1,731,2023-11
2023-11-15 06:00:00,2,cluster_2,821,2023-11
2023-11-15 07:00:00,0,cluster_0,4763,2023-11
2023-11-15 07:00:00,1,cluster_1,2108,2023-11
2023-11-15 07:00:00,2,cluster_2,1937,2023-11
2023-11-15 08:00:00,0,cluster_0,7443,2023-11
2023-11-15 08:00:00,1,cluster_1,3242,2023-11
2023-11-15 08:00:00,2,cluster_2,3582,2023-11
2023-11-15 09:00:00,0,cluster_0,3638,2023-11
2023-11-15 09:00:00,1,cluster_1,1776,2023-11
2023-11-15 09:00:00,2,cluster_2,2048,2023-11
2023-11-15 10:00:00,0,cluster_0,2738,2023-11
2023-11-15 10:00:00,1,cluster_1,1769,2023-11
2023-11-15 10:00:00,2,cluster_2,1495,2023-11
2023-11-15 11:00:00,0,cluster_0,2835,2023-11
2023-11-15 11:00:00,1,cluster_1,1833,2023-11
2023-11-15 11:00:00,2,cluster_2,1492,2023-11
2023-11-15 12:00:00,0,cluster_0,2941,2023-11
2023-11-15 12:00:00,1,cluster_1,1928,2023-11
2023-11-15 12:00:00,2,cluster_2,1644,2023-11
2023-11-15 13:00:00,0,cluster_0,2871,2023-11
2023-11-15 13:00:00,1,cluster_1,2067,2023-11
2023-11-15 13:00:00,2,cluster_2,1658,2023-11
2023-11-15 14:00:00,0,cluster_0,2787,2023-11
2023-11-15 14:00:00,1,cluster_1,1940,2023-11
2023-11-15 14:00:00,2,cluster_2,1590,2023-11
2023-11-15 15:00:00,0,cluster_0,2879,2023-11
2023-11-15 15:00:00,1,cluster_1,1997,2023-11
2023-11-15 15:00:00,2,cluster_2,1759,2023-11
2023-11-15 16:00:00,0,cluster_0,3649,2023-11
2023-11-15 16:00:00,1,cluster_1,2366,2023-11
2023-11-15 16:00:00,2,cluster_2,1994,2023-11
2023-11-15 17:00:00,0,cluster_0,5726,2023-11
2023-11-15 17:00:00,1,cluster_1,2962,2023-11
2023-11-15 17:00:00,2,cluster_2,3240,2023-11
2023-11-15 18:00:00,0,cluster_0,7750,2023-11
2023-11-15 18:00:00,1,cluster_1,3501,2023-11
